,st_cty_code,county,state,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1838,350025,Lea County,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1839,350027,Lincoln County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,350028,Los Alamos County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,350029,Luna County,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1842,350031,McKinley County,NM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,350033,Mora County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,350035,Otero County,NM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1845,350037,Quay County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,350039,Rio Arriba County,NM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,350041,Roosevelt County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,350043,Sandoval County,NM,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1849,350045,San Juan County,NM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1850,350047,San Miguel County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,350049,Santa Fe County,NM,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,1,1,0
1852,350051,Sierra County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,350053,Socorro County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,350055,Taos County,NM,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1855,350057,Torrance County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,350059,Union County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,350061,Valencia County,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,3500999,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,36001,Albany County,NY,57,66,165,99,226,307,348,427,638,276,157,364,114,123,104,129,53,155,116
1860,36003,Allegany County,NY,0,1,1,2,2,1,0,1,2,6,6,3,4,3,1,6,4,14,5
1861,36005,Bronx County,NY,14,8,9,20,28,27,18,33,73,74,57,39,32,47,49,46,51,47,34
1862,36007,Broome County,NY,5,0,1,5,5,11,4,3,19,24,22,62,64,109,65,47,63,100,56
1863,36009,Cattaraugus County,NY,0,0,0,0,0,0,0,0,4,9,3,6,3,4,5,12,12,29,17
1864,360011,Cayuga County,NY,3,2,1,0,0,2,1,1,0,10,2,2,3,12,7,11,7,20,7
1865,360013,Chautauqua County,NY,4,2,0,1,2,3,1,2,7,8,3,7,6,9,6,2,4,4,9
1866,360015,Chemung County,NY,1,0,1,0,0,4,0,2,0,3,1,7,6,25,30,62,94,115,21
1867,360017,Chenango County,NY,3,0,2,0,0,1,2,7,4,10,8,20,14,34,37,63,44,127,83
1868,360019,Clinton County,NY,3,5,2,9,5,5,3,1,7,6,9,13,9,38,25,22,30,55,42
1869,360021,Columbia County,NY,595,647,999,904,404,362,375,318,584,356,220,238,183,216,185,238,202,237,129
1870,360023,Cortland County,NY,0,1,0,0,0,1,1,3,1,6,4,4,7,8,14,11,25,46,22
1871,360025,Delaware County,NY,1,2,2,0,2,6,2,4,9,9,8,10,13,23,25,48,55,124,38
1872,360027,Dutchess County,NY,1086,1121,1720,1283,1076,1398,930,551,1141,413,206,205,132,173,225,171,132,194,292
1873,360029,Erie County,NY,7,4,4,1,1,10,4,7,8,14,15,14,11,21,30,23,53,89,66
1874,360031,Essex County,NY,1,2,2,1,2,1,4,6,24,43,24,16,22,83,32,45,75,61,17
1875,360033,Franklin County,NY,2,0,3,1,0,1,2,1,5,5,7,9,7,18,9,12,15,41,23
1876,360035,Fulton County,NY,1,1,0,0,1,2,0,1,6,10,3,8,9,23,13,24,6,40,29
1877,360037,Genesee County,NY,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4,10,6,6,6
1878,360039,Greene County,NY,97,95,179,119,99,121,147,157,313,247,127,148,114,204,131,156,121,152,69
1879,360041,Hamilton County,NY,1,0,0,0,1,0,0,3,0,1,1,0,0,1,1,1,2,1,1
1880,360043,Herkimer County,NY,0,1,3,2,2,2,5,4,11,15,9,12,23,38,20,35,25,48,31
1881,360045,Jefferson County,NY,4,4,7,1,1,2,14,8,37,49,30,44,43,101,29,18,15,19,14
1882,360047,Kings County,NY,21,5,13,42,60,71,79,82,178,255,156,178,125,245,285,331,322,381,281
1883,360049,Lewis County,NY,1,0,0,0,0,0,0,0,2,3,3,2,7,7,4,9,16,19,14
1884,360051,Livingston County,NY,1,0,1,2,0,1,0,0,2,2,1,5,1,4,1,2,3,14,13
1885,360053,Madison County,NY,0,2,5,4,3,3,1,0,11,6,8,14,6,35,7,17,29,67,57
1886,360055,Monroe County,NY,4,3,4,3,4,10,6,10,12,25,13,22,40,89,60,45,53,85,45
1887,360057,Montgomery County,NY,2,1,1,1,2,3,4,7,25,21,23,30,20,26,18,22,14,42,49
1888,360059,Nassau County,NY,86,48,82,75,59,122,116,104,40,122,21,30,14,25,25,44,48,30,31
1889,360061,New York County,NY,107,37,23,105,189,225,170,221,403,528,362,352,262,308,337,326,322,383,264
1890,360063,Niagara County,NY,2,1,1,3,1,0,1,2,3,5,4,1,1,5,7,5,0,7,2
1891,360065,Oneida County,NY,5,1,2,2,1,5,3,9,26,14,18,49,36,82,41,32,13,20,24
1892,360067,Onondaga County,NY,10,5,9,7,11,10,13,10,67,35,29,86,24,45,40,43,18,66,71
1893,360069,Ontario County,NY,0,1,2,1,2,2,2,3,2,3,5,2,7,18,15,26,21,62,34
1894,360071,Orange County,NY,611,532,541,587,518,536,467,290,396,419,241,316,189,257,194,206,166,158,145
1895,360073,Orleans County,NY,0,0,0,1,0,1,0,1,1,0,0,0,0,4,2,3,2,2,5
1896,360075,Oswego County,NY,2,2,0,4,3,0,1,4,6,4,5,8,17,56,35,51,76,125,34
1897,360077,Otsego County,NY,2,1,3,2,1,0,2,8,14,13,17,35,32,63,53,39,39,88,45
1898,360079,Putnam County,NY,290,211,247,303,205,191,149,140,202,133,61,102,76,125,98,122,113,129,168
1899,360081,Queens County,NY,21,8,11,41,42,46,21,52,104,134,118,117,88,104,103,114,128,149,85
1900,360083,Rensselaer County,NY,68,88,122,157,200,208,271,349,542,296,148,281,214,310,196,229,188,226,107
1901,360085,Richmond County,NY,14,5,3,12,37,31,17,29,50,60,34,45,35,39,75,121,123,123,88
1902,360087,Rockland County,NY,70,97,120,196,167,254,243,200,353,325,99,96,88,108,99,126,53,49,48
1903,360089,St. Lawrence County,NY,3,1,1,4,2,2,1,10,25,47,33,40,50,155,111,53,57,93,33
1904,360091,Saratoga County,NY,11,15,15,11,42,69,83,126,364,148,104,170,136,207,67,124,106,121,77
1905,360093,Schenectady County,NY,7,3,7,13,17,26,22,34,93,38,23,30,18,29,23,38,32,29,19
1906,360095,Schoharie County,NY,0,2,2,2,2,4,5,11,23,26,14,29,12,31,20,33,30,59,73
1907,360097,Schuyler County,NY,1,0,1,1,0,0,1,1,1,1,4,7,14,34,9,26,20,46,24
1908,360099,Seneca County,NY,1,0,1,2,0,2,2,0,0,3,0,8,4,4,2,8,12,18,12
1909,3600101,Steuben County,NY,2,0,0,0,0,1,0,0,5,2,3,4,9,20,23,36,68,105,74
1910,3600103,Suffolk County,NY,581,417,513,288,561,542,190,124,542,216,297,334,240,201,231,256,243,202,193
1911,3600105,Sullivan County,NY,14,8,18,15,39,36,34,69,118,50,38,37,23,26,22,26,21,15,14
1912,3600107,Tioga County,NY,2,3,4,3,3,1,2,3,1,7,16,24,27,61,42,82,65,30,19
1913,3600109,Tompkins County,NY,8,3,5,10,5,3,2,8,42,49,70,145,21,43,29,37,39,72,58
1914,3600111,Ulster County,NY,214,202,334,300,295,400,358,361,778,582,269,193,152,222,197,201,138,179,116
1915,3600113,Warren County,NY,0,3,1,0,9,12,12,20,20,94,34,19,33,76,46,32,28,14,11
1916,3600115,Washington County,NY,1,0,1,5,17,22,56,83,183,181,115,272,77,127,58,68,47,36,17
1917,3600117,Wayne County,NY,1,2,1,0,0,0,0,2,2,1,1,3,2,15,7,13,17,21,15
1918,3600119,Westchester County,NY,280,413,339,746,746,458,263,251,264,207,114,167,71,79,92,150,99,108,113
1919,3600121,Wyoming County,NY,0,1,1,1,0,1,1,1,0,2,1,1,2,1,2,3,3,2,1
1920,3600123,Yates County,NY,1,0,0,1,0,0,1,0,0,0,1,4,5,14,13,23,16,56,32
1921,3600999,New York,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,37001,Alamance County,NC,1,0,0,2,1,0,2,0,1,1,0,0,1,2,2,1,1,2,1
1923,37003,Alexander County,NC,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,1
1924,37005,Alleghany County,NC,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,12,10,20
1925,37007,Anson County,NC,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1926,37009,Ashe County,NC,0,1,2,5,0,0,0,0,2,0,2,0,0,0,2,4,10,8,15
1927,370011,Avery County,NC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1928,370013,Beaufort County,NC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,370015,Bertie County,NC,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1930,370017,Bladen County,NC,0,0,0,1,1,0,0,0,0,1,0,0,1,5,0,0,2,0,0
1931,370019,Brunswick County,NC,0,1,3,1,1,0,1,1,1,0,2,2,3,5,9,4,5,4,4
1932,370021,Buncombe County,NC,0,0,0,1,1,1,0,0,2,3,1,3,0,4,5,14,17,20,18
1933,370023,Burke County,NC,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
1934,370025,Cabarrus County,NC,0,0,1,5,0,0,0,0,1,0,1,1,4,2,1,3,3,4,1
1935,370027,Caldwell County,NC,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,3,3,1,1
1936,370029,Camden County,NC,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0
1937,370031,Carteret County,NC,2,0,3,5,4,0,1,0,0,3,0,3,2,2,4,3,3,4,6
1938,370033,Caswell County,NC,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1939,370035,Catawba County,NC,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,3,1,0,0
1940,370037,Chatham County,NC,1,2,0,1,1,0,0,2,1,1,3,3,0,5,1,1,1,1,1
1941,370039,Cherokee County,NC,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1942,370041,Chowan County,NC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1943,370043,Clay County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,370045,Cleveland County,NC,1,0,4,3,1,1,0,0,3,2,1,0,0,0,1,1,0,0,1
1945,370047,Columbus County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1946,370049,Craven County,NC,1,0,1,1,3,0,0,0,0,1,1,0,3,4,6,7,5,7,2
1947,370051,Cumberland County,NC,0,0,4,1,5,3,1,1,2,2,2,1,12,8,3,5,13,4,13
1948,370053,Currituck County,NC,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0
1949,370055,Dare County,NC,0,0,3,2,0,0,1,1,1,2,0,0,4,0,3,4,3,5,3
1950,370057,Davidson County,NC,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,3,1
1951,370059,Davie County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1952,370061,Duplin County,NC,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1
1953,370063,Durham County,NC,2,0,6,6,9,3,0,2,1,3,0,0,3,4,1,5,1,4,3
1954,370065,Edgecombe County,NC,0,1,7,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1
1955,370067,Forsyth County,NC,1,1,2,2,0,0,0,0,3,16,1,2,3,8,10,4,14,9,7
1956,370069,Franklin County,NC,2,1,0,1,1,1,0,0,0,3,0,0,0,1,4,3,1,1,1
1957,370071,Gaston County,NC,2,0,1,0,7,0,0,0,0,0,1,1,1,0,0,2,1,7,1
1958,370073,Gates County,NC,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0
1959,370075,Graham County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,370077,Granville County,NC,0,1,0,1,0,0,0,0,0,2,1,2,2,6,1,1,3,2,1
1961,370079,Greene County,NC,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1962,370081,Guilford County,NC,1,0,0,2,1,0,2,0,2,0,4,3,6,11,15,14,4,8,2
1963,370083,Halifax County,NC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,370085,Harnett County,NC,0,0,2,0,2,0,0,3,0,3,0,0,1,3,3,5,3,1,4
1965,370087,Haywood County,NC,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,3,1,1
1966,370089,Henderson County,NC,0,3,0,0,0,1,1,0,0,0,0,1,0,0,2,2,2,1,0
1967,370091,Hertford County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,370093,Hoke County,NC,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1969,370095,Hyde County,NC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,370097,Iredell County,NC,2,0,6,7,16,4,0,0,0,1,2,2,3,4,1,3,6,11,3
1971,370099,Jackson County,NC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1972,3700101,Johnston County,NC,1,4,4,1,0,2,0,0,2,0,0,1,2,2,1,0,1,1,2
1973,3700103,Jones County,NC,0,0,3,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
1974,3700105,Lee County,NC,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2,1,3,0,1
1975,3700107,Lenoir County,NC,0,0,3,2,1,0,0,0,0,2,1,1,1,2,1,0,1,0,0
1976,3700109,Lincoln County,NC,0,0,2,0,0,0,1,3,0,6,0,0,1,1,3,9,2,0,1
1977,3700111,McDowell County,NC,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1978,3700113,Macon County,NC,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0
1979,3700115,Madison County,NC,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,4,3
1980,3700117,Martin County,NC,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1981,3700119,Mecklenburg County,NC,0,1,6,21,10,0,3,1,2,3,5,3,7,5,5,15,13,19,7
1982,3700121,Mitchell County,NC,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2
1983,3700123,Montgomery County,NC,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0
1984,3700125,Moore County,NC,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2
1985,3700127,Nash County,NC,0,0,1,4,1,0,0,3,0,1,2,2,0,1,0,0,1,3,2
1986,3700129,New Hanover County,NC,2,3,5,8,1,0,0,0,1,0,4,3,0,3,2,1,5,2,3
1987,3700131,Northampton County,NC,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1
1988,3700133,Onslow County,NC,8,1,28,7,4,7,1,10,0,3,4,1,3,2,2,3,6,3,5
1989,3700135,Orange County,NC,0,0,3,3,5,2,2,2,1,9,10,8,5,1,0,9,2,6,4
1990,3700137,Pamlico County,NC,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1
1991,3700139,Pasquotank County,NC,0,0,3,0,0,0,0,0,0,2,2,1,1,2,3,0,1,0,0
1992,3700141,Pender County,NC,0,0,0,2,1,0,1,0,0,0,2,1,1,2,1,2,2,0,1
1993,3700143,Perquimans County,NC,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,1,0
1994,3700145,Person County,NC,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1
1995,3700147,Pitt County,NC,0,0,1,1,0,0,0,0,2,2,3,1,2,0,6,1,3,9,2
1996,3700149,Polk County,NC,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1997,3700151,Randolph County,NC,1,0,2,1,1,1,0,0,1,0,0,1,2,7,6,11,5,6,1
1998,3700153,Richmond County,NC,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,3700155,Robeson County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0
2000,3700157,Rockingham County,NC,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,7,9,6,2
2001,3700159,Rowan County,NC,0,0,0,2,0,0,0,0,3,0,0,0,1,2,0,2,4,6,3
2002,3700161,Rutherford County,NC,0,2,0,2,0,0,1,2,0,3,0,0,2,0,1,0,1,1,1
2003,3700163,Sampson County,NC,0,0,1,0,0,0,0,0,0,3,1,3,0,2,4,3,3,4,2
2004,3700165,Scotland County,NC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
2005,3700167,Stanly County,NC,0,0,0,1,0,0,0,1,0,0,2,0,3,4,4,1,1,4,0
2006,3700169,Stokes County,NC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6,3,4
2007,3700171,Surry County,NC,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,9,7,8,5
2008,3700173,Swain County,NC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2009,3700175,Transylvania County,NC,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2010,3700177,Tyrrell County,NC,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2011,3700179,Union County,NC,0,1,1,4,3,0,0,2,0,1,1,1,3,9,4,3,9,9,3
2012,3700181,Vance County,NC,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0
2013,3700183,Wake County,NC,13,12,14,33,23,18,6,7,3,5,17,15,13,24,16,22,27,43,25
2014,3700185,Warren County,NC,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
2015,3700187,Washington County,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2016,3700189,Watauga County,NC,0,0,1,2,1,0,0,0,2,0,0,1,1,1,3,2,5,7,7
2017,3700191,Wayne County,NC,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0
2018,3700193,Wilkes County,NC,0,0,1,0,0,0,0,0,0,1,0,2,2,2,7,4,4,7,2
2019,3700195,Wilson County,NC,0,0,0,0,3,0,0,1,1,2,1,1,0,1,0,1,2,0,1
2020,3700197,Yadkin County,NC,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,2
2021,3700199,Yancey County,NC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,3700999,North Carolina,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,38001,Adams County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,38003,Barnes County,ND,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2025,38005,Benson County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2026,38007,Billings County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,38009,Bottineau County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
2028,380011,Bowman County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,380013,Burke County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,380015,Burleigh County,ND,0,0,0,0,0,0,0,2,0,0,1,1,0,5,0,2,3,5,4
2031,380017,Cass County,ND,0,0,1,0,0,2,2,2,7,7,16,9,11,14,5,14,14,18,16
2032,380019,Cavalier County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,380021,Dickey County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2034,380023,Divide County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,380025,Dunn County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,380027,Eddy County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,380029,Emmons County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2038,380031,Foster County,ND,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2039,380033,Golden Valley County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,380035,Grand Forks County,ND,1,0,0,0,0,0,0,4,2,4,5,8,2,3,3,7,7,10,2
2041,380037,Grant County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,380039,Griggs County,ND,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2043,380041,Hettinger County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,380043,Kidder County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2045,380045,LaMoure County,ND,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2046,380047,Logan County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,380049,McHenry County,ND,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,380051,McIntosh County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2049,380053,McKenzie County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2050,380055,McLean County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2051,380057,Mercer County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2052,380059,Morton County,ND,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2
2053,380061,Mountrail County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,380063,Nelson County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,380065,Oliver County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,380067,Pembina County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
2057,380069,Pierce County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,380071,Ramsey County,ND,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0
2059,380073,Ransom County,ND,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2060,380075,Renville County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,380077,Richland County,ND,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,1,0
2062,380079,Rolette County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2063,380081,Sargent County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,380083,Sheridan County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,380085,Sioux County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,380087,Slope County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,380089,Stark County,ND,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
2068,380091,Steele County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,380093,Stutsman County,ND,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
2070,380095,Towner County,ND,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2071,380097,Traill County,ND,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
2072,380099,Walsh County,ND,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,2,0
2073,3800101,Ward County,ND,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,2,4,2
2074,3800103,Wells County,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,3800105,Williams County,ND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
2076,3800999,North Dakota,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,39001,Adams County,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2078,39003,Allen County,OH,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,1,0,0
2079,39005,Ashland County,OH,0,0,3,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,2
2080,39007,Ashtabula County,OH,4,0,1,0,1,1,0,0,0,0,0,2,0,1,0,1,3,0,1
2081,39009,Athens County,OH,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
2082,390011,Auglaize County,OH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2083,390013,Belmont County,OH,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,2,4,23,21
2084,390015,Brown County,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,390017,Butler County,OH,6,3,1,1,0,1,0,1,1,2,3,0,1,1,0,5,1,3,4
2086,390019,Carroll County,OH,0,0,0,0,0,2,1,0,1,0,2,0,1,0,1,2,0,6,5
2087,390021,Champaign County,OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088,390023,Clark County,OH,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,2
2089,390025,Clermont County,OH,1,0,3,1,1,1,0,0,0,0,0,1,1,4,0,1,4,2,1
2090,390027,Clinton County,OH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2091,390029,Columbiana County,OH,0,1,2,2,1,0,0,1,1,0,0,0,5,0,5,5,6,9,16
2092,390031,Coshocton County,OH,0,0,0,3,0,1,0,0,0,0,1,2,0,0,1,7,3,5,7
2093,390033,Crawford County,OH,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,390035,Cuyahoga County,OH,8,4,8,5,4,3,4,5,8,8,2,3,4,6,12,13,14,19,25
2095,390037,Darke County,OH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,390039,Defiance County,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2097,390041,Delaware County,OH,2,3,6,1,1,1,0,1,1,3,2,2,5,4,10,6,1,4,8
2098,390043,Erie County,OH,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
